2023.12.07 18:35:04 INFO  Started: Metals version 1.1.0 in folders '/home/sam/Desktop/LinguaggiDiProg/Scala/EsempiLezioni' for client Visual Studio Code 1.84.2.
2023.12.07 18:35:33 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/typelevel/cats-effect_2.12/2.1.3/cats-effect_2.12-2.1.3.jar
2023.12.07 18:35:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/zinc_2.12/1.9.5/zinc_2.12-1.9.5.jar
2023.12.07 18:35:33 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/jline/jline/2.14.7-sbt-a1b0ffbb8f64bb820f4f84a0c07a0c0964507493/jline-2.14.7-sbt-a1b0ffbb8f64bb820f4f84a0c07a0c0964507493.jar
2023.12.07 18:35:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/zipkin/brave/brave/5.16.0/brave-5.16.0.jar
2023.12.07 18:35:33 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/ch/epfl/scala/scala-debug-adapter_2.12/3.1.4/scala-debug-adapter_2.12-3.1.4.jar
2023.12.07 18:35:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/io/get-coursier/interface/1.0.13/interface-1.0.13.jar
2023.12.07 18:35:33 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/zinc_2.12/1.9.5/zinc_2.12-1.9.5.jar
2023.12.07 18:35:33 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.9.3/librarymanagement-ivy_2.12-1.9.3.jar
2023.12.07 18:35:35 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/zipkin/brave/brave/5.16.0/brave-5.16.0.jar
2023.12.07 18:35:35 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/jline/jline-terminal-jansi/3.19.0/jline-terminal-jansi-3.19.0.jar
2023.12.07 18:35:36 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/jline/jline-terminal-jansi/3.19.0/jline-terminal-jansi-3.19.0.jar
2023.12.07 18:35:36 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/librarymanagement-ivy_2.12/1.9.3/librarymanagement-ivy_2.12-1.9.3.jar
2023.12.07 18:35:37 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala-library/2.12.18/scala-library-2.12.18.jar
2023.12.07 18:35:38 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.12/7.3.7/scalaz-core_2.12-7.3.7.jar
2023.12.07 18:35:39 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/chuusai/shapeless_2.12/2.3.3/shapeless_2.12-2.3.3.jar
2023.12.07 18:35:39 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/get-coursier/interface/1.0.13/interface-1.0.13.jar
2023.12.07 18:35:39 INFO  BSP server: Starting compilation server
2023.12.07 18:35:44 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala-library/2.13.10/scala-library-2.13.10-sources.jar
2023.12.07 18:35:44 INFO  BSP server: (watching) Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala-library/2.13.10/scala-library-2.13.10-sources.jar
2023.12.07 18:35:44 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.7.4/semanticdb-javac-0.7.4.pom
2023.12.07 18:35:44 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.7.4/semanticdb-javac-0.7.4.pom
2023.12.07 18:35:44 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.7.4/semanticdb-javac-0.7.4.jar
2023.12.07 18:35:46 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.7.4/semanticdb-javac-0.7.4.jar
2023.12.07 18:35:46 INFO  time: Connected to build server in 36s
2023.12.07 18:35:46 INFO  Connected to Build server: scala-cli v1.1.0
2023.12.07 18:35:48 INFO  compiling esempilezioni_bd2c96d2de (3 scala sources)
2023.12.07 18:35:55 INFO  no build target found for /home/sam/Desktop/LinguaggiDiProg/Scala/EsempiLezioni/Rational.scala. Using presentation compiler with project's scala-library version: 3.3.1
Dec 07, 2023 6:35:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 14
Dec 07, 2023 6:35:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 17
Dec 07, 2023 6:35:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 18
Dec 07, 2023 6:35:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 21
Dec 07, 2023 6:35:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 22
Dec 07, 2023 6:35:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 25
Dec 07, 2023 6:35:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 38
Dec 07, 2023 6:35:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 41
2023.12.07 18:36:02 INFO  no build target found for /home/sam/Desktop/LinguaggiDiProg/Scala/EsempiLezioni/Rational.scala. Using presentation compiler with project's scala-library version: 3.3.1
Dec 07, 2023 6:36:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 45
Dec 07, 2023 6:36:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 48
Dec 07, 2023 6:36:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 51
Dec 07, 2023 6:36:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 54
2023.12.07 18:36:03 INFO  time: Imported build in 7.69s
2023.12.07 18:36:03 INFO  compiling esempilezioni_bd2c96d2de (3 scala sources)
Dec 07, 2023 6:36:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 58
Dec 07, 2023 6:36:03 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 63
Dec 07, 2023 6:36:04 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 66
Dec 07, 2023 6:36:04 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 67
Dec 07, 2023 6:36:04 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 70
Dec 07, 2023 6:36:05 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 71
Dec 07, 2023 6:36:05 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 78
2023.12.07 18:36:06 INFO  time: compiled EsempiLezioni_bd2c96d2de in 2.49s
2023.12.07 18:36:10 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip, /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip. Java symbols will not be available.
2023.12.07 18:36:12 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip, /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip. Java symbols will not be available.
2023.12.07 18:36:12 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip, /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/src.zip, /usr/lib/jvm/java-17-openjdk-amd64/lib/src.zip. Java symbols will not be available.
2023.12.07 18:36:12 INFO  time: indexed workspace in 8.71s
2023.12.07 18:36:13 INFO  compiling esempilezioni_bd2c96d2de (3 scala sources)
2023.12.07 18:36:15 INFO  time: compiled EsempiLezioni_bd2c96d2de in 2.31s
2023.12.07 18:36:15 INFO  compiling esempilezioni_bd2c96d2de (3 scala sources)
2023.12.07 18:36:17 INFO  time: compiled EsempiLezioni_bd2c96d2de in 1.45s
2023.12.07 18:36:17 INFO  compiling esempilezioni_bd2c96d2de (3 scala sources)
2023.12.07 18:36:19 INFO  time: compiled EsempiLezioni_bd2c96d2de in 1.45s
2023.12.07 18:36:54 INFO  compiling esempilezioni_bd2c96d2de (3 scala sources)
2023.12.07 18:36:54 INFO  time: compiled EsempiLezioni_bd2c96d2de in 0.55s
2023.12.07 18:36:59 INFO  Shutting down server
2023.12.07 18:36:59 INFO  shutting down Metals
2023.12.07 18:36:59 INFO  Shut down connection with build server.
2023.12.07 18:36:59 INFO  Exiting server
